stage_id,date,stage_number,sub_stage,place,country,lat,long,gnid,elev,distance_km,distance_crow_km,terrain,terrain_group,winner_name,winner_country,year,elev_change,elev_mean,winner_name_short,winner_label,start_mt,end_mt,mt_range,section_number,progress_end,progress_start,position
1903_1,1903-07-01,1,main,Paris,FR,48.85341,2.3488,2988507,30,467,393.680319,Plain,Flat,Maurice Garin ,FRA,1903,143,101.5,Garin ,Garin  (FRA),Other,Other,Other,1,0.16666666666666666,0,start
1903_1,1903-07-01,1,main,Lyon,FR,45.74846,4.84671,2996944,173,467,393.680319,Plain,Flat,Maurice Garin ,FRA,1903,143,101.5,Garin ,Garin  (FRA),Other,Other,Other,1,0.16666666666666666,0,end
1903_2,1903-07-05,2,main,Lyon,FR,45.74846,4.84671,2996944,173,374,276.174732,With mountain,Mountain,Hippolyte Aucouturier ,FRA,1903,-133,106.5,Aucouturier ,Aucouturier  (FRA),Other,Alps,Other,2,0.3333333333333333,0.16666666666666666,start
1903_2,1903-07-05,2,main,Marseille,FR,43.29695,5.38107,2995469,40,374,276.174732,With mountain,Mountain,Hippolyte Aucouturier ,FRA,1903,-133,106.5,Aucouturier ,Aucouturier  (FRA),Other,Alps,Other,2,0.3333333333333333,0.16666666666666666,end
1903_3,1903-07-08,3,main,Marseille,FR,43.29695,5.38107,2995469,40,423,320.001175,Plain,Flat,Hippolyte Aucouturier ,FRA,1903,106,93,Aucouturier ,Aucouturier  (FRA),Alps,Other,Other,3,0.5,0.3333333333333333,start
1903_3,1903-07-08,3,main,Toulouse,FR,43.60426,1.44367,2972315,146,423,320.001175,Plain,Flat,Hippolyte Aucouturier ,FRA,1903,106,93,Aucouturier ,Aucouturier  (FRA),Alps,Other,Other,3,0.5,0.3333333333333333,end
1903_4,1903-07-12,4,main,Toulouse,FR,43.60426,1.44367,2972315,146,268,212.149266,Plain,Flat,Charles Laeser ,SUI,1903,-137,77.5,Laeser ,Laeser  (SUI),Other,Other,Other,4,0.6666666666666666,0.5,start
1903_4,1903-07-12,4,main,Bordeaux,FR,44.84044,-0.5805,3031582,9,268,212.149266,Plain,Flat,Charles Laeser ,SUI,1903,-137,77.5,Laeser ,Laeser  (SUI),Other,Other,Other,4,0.6666666666666666,0.5,end
1903_5,1903-07-13,5,main,Bordeaux,FR,44.84044,-0.5805,3031582,9,425,275.055582,Plain,Flat,Maurice Garin ,FRA,1903,7,12.5,Garin ,Garin  (FRA),Other,Other,Other,5,0.8333333333333334,0.6666666666666666,start
1903_5,1903-07-13,5,main,Nantes,FR,47.21725,-1.55336,2990969,16,425,275.055582,Plain,Flat,Maurice Garin ,FRA,1903,7,12.5,Garin ,Garin  (FRA),Other,Other,Other,5,0.8333333333333334,0.6666666666666666,end
1903_6,1903-07-18,6,main,Nantes,FR,47.21725,-1.55336,2990969,16,471,342.77827,Plain,Flat,Maurice Garin ,FRA,1903,14,23,Garin ,Garin  (FRA),Other,Other,Other,6,1,0.8333333333333334,start
1903_6,1903-07-18,6,main,Paris,FR,48.85341,2.3488,2988507,30,471,342.77827,Plain,Flat,Maurice Garin ,FRA,1903,14,23,Garin ,Garin  (FRA),Other,Other,Other,6,1,0.8333333333333334,end
1904_1,1904-07-02,1,main,Montgeron,FR,48.70543,2.45039,2992536,75,467,375.676871,Plain,Flat,Maurice Garin ,FRA,1904,98,124,Garin ,Garin  (FRA),Other,Other,Other,1,0.16666666666666666,0,start
1904_1,1904-07-02,1,main,Lyon,FR,45.74846,4.84671,2996944,173,467,375.676871,Plain,Flat,Maurice Garin ,FRA,1904,98,124,Garin ,Garin  (FRA),Other,Other,Other,1,0.16666666666666666,0,end
1904_2,1904-07-09,2,main,Lyon,FR,45.74846,4.84671,2996944,173,374,276.174732,With mountain,Mountain,Hippolyte Aucouturier ,FRA,1904,-133,106.5,Aucouturier ,Aucouturier  (FRA),Other,Alps,Other,2,0.3333333333333333,0.16666666666666666,start
1904_2,1904-07-09,2,main,Marseille,FR,43.29695,5.38107,2995469,40,374,276.174732,With mountain,Mountain,Hippolyte Aucouturier ,FRA,1904,-133,106.5,Aucouturier ,Aucouturier  (FRA),Other,Alps,Other,2,0.3333333333333333,0.16666666666666666,end
1904_3,1904-07-13,3,main,Marseille,FR,43.29695,5.38107,2995469,40,424,320.001175,Plain,Flat,Hippolyte Aucouturier ,FRA,1904,106,93,Aucouturier ,Aucouturier  (FRA),Alps,Other,Other,3,0.5,0.3333333333333333,start
1904_3,1904-07-13,3,main,Toulouse,FR,43.60426,1.44367,2972315,146,424,320.001175,Plain,Flat,Hippolyte Aucouturier ,FRA,1904,106,93,Aucouturier ,Aucouturier  (FRA),Alps,Other,Other,3,0.5,0.3333333333333333,end
1904_4,1904-07-17,4,main,Toulouse,FR,43.60426,1.44367,2972315,146,268,212.149266,Plain,Flat,Lucien Pothier ,FRA,1904,-137,77.5,Pothier ,Pothier  (FRA),Other,Other,Other,4,0.6666666666666666,0.5,start
1904_4,1904-07-17,4,main,Bordeaux,FR,44.84044,-0.5805,3031582,9,268,212.149266,Plain,Flat,Lucien Pothier ,FRA,1904,-137,77.5,Pothier ,Pothier  (FRA),Other,Other,Other,4,0.6666666666666666,0.5,end
1904_5,1904-07-20,5,main,Bordeaux,FR,44.84044,-0.5805,3031582,9,425,275.055582,Plain,Flat,Hippolyte Aucouturier ,FRA,1904,7,12.5,Aucouturier ,Aucouturier  (FRA),Other,Other,Other,5,0.8333333333333334,0.6666666666666666,start
1904_5,1904-07-20,5,main,Nantes,FR,47.21725,-1.55336,2990969,16,425,275.055582,Plain,Flat,Hippolyte Aucouturier ,FRA,1904,7,12.5,Aucouturier ,Aucouturier  (FRA),Other,Other,Other,5,0.8333333333333334,0.6666666666666666,end
1904_6,1904-07-23,6,main,Nantes,FR,47.21725,-1.55336,2990969,16,471,342.77827,Plain,Flat,Hippolyte Aucouturier ,FRA,1904,14,23,Aucouturier ,Aucouturier  (FRA),Other,Other,Other,6,1,0.8333333333333334,start
1904_6,1904-07-23,6,main,Paris,FR,48.85341,2.3488,2988507,30,471,342.77827,Plain,Flat,Hippolyte Aucouturier ,FRA,1904,14,23,Aucouturier ,Aucouturier  (FRA),Other,Other,Other,6,1,0.8333333333333334,end
1905_1,1905-07-09,1,main,Paris,FR,48.85341,2.3488,2988507,30,340,282.058713,Plain,Flat,Louis Trousselier ,FRA,1905,169,114.5,Trousselier ,Trousselier  (FRA),Other,Other,Other,1,0.09090909090909091,0,start
1905_1,1905-07-09,1,main,Nancy,FR,48.68439,6.18496,2990999,199,340,282.058713,Plain,Flat,Louis Trousselier ,FRA,1905,169,114.5,Trousselier ,Trousselier  (FRA),Other,Other,Other,1,0.09090909090909091,0,end
1905_2,1905-07-11,2,main,Nancy,FR,48.68439,6.18496,2990999,199,299,160.294178,With mountain,Mountain,Hippolyte Aucouturier ,FRA,1905,54,226,Aucouturier ,Aucouturier  (FRA),Other,Alps,Alps,2,0.18181818181818182,0.09090909090909091,start
1905_2,1905-07-11,2,main,Besançon,FR,47.248779999999996,6.01815,3033123,253,299,160.294178,With mountain,Mountain,Hippolyte Aucouturier ,FRA,1905,54,226,Aucouturier ,Aucouturier  (FRA),Other,Alps,Alps,2,0.18181818181818182,0.09090909090909091,end
1905_3,1905-07-14,3,main,Besançon,FR,47.248779999999996,6.01815,3033123,253,327,232.355401,Plain,Flat,Louis Trousselier ,FRA,1905,-38,234,Trousselier ,Trousselier  (FRA),Alps,Alps,Alps,3,0.2727272727272727,0.18181818181818182,start
1905_3,1905-07-14,3,main,Grenoble,FR,45.17155,5.72239,3014728,215,327,232.355401,Plain,Flat,Louis Trousselier ,FRA,1905,-38,234,Trousselier ,Trousselier  (FRA),Alps,Alps,Alps,3,0.2727272727272727,0.18181818181818182,end
1905_4,1905-07-16,4,main,Grenoble,FR,45.17155,5.72239,3014728,215,348,228.478337,With mountain,Mountain,Hippolyte Aucouturier ,FRA,1905,-208,111,Aucouturier ,Aucouturier  (FRA),Alps,Other,Alps,4,0.36363636363636365,0.2727272727272727,start
1905_4,1905-07-16,4,main,Toulon,FR,43.12442,5.92836,2972328,7,348,228.478337,With mountain,Mountain,Hippolyte Aucouturier ,FRA,1905,-208,111,Aucouturier ,Aucouturier  (FRA),Alps,Other,Alps,4,0.36363636363636365,0.2727272727272727,end
1905_5,1905-07-18,5,main,Toulon,FR,43.12442,5.92836,2972328,7,192,149.303429,Plain,Flat,Louis Trousselier ,FRA,1905,36,25,Trousselier ,Trousselier  (FRA),Other,Other,Other,5,0.45454545454545453,0.36363636363636365,start
1905_5,1905-07-18,5,main,Nîmes,FR,43.83378,4.35962,2990363,43,192,149.303429,Plain,Flat,Louis Trousselier ,FRA,1905,36,25,Trousselier ,Trousselier  (FRA),Other,Other,Other,5,0.45454545454545453,0.36363636363636365,end
1905_6,1905-07-20,6,main,Nîmes,FR,43.83378,4.35962,2990363,43,307,235.976766,Plain,Flat,Jean-Baptiste Dortignacq ,FRA,1905,103,94.5,Dortignacq ,Dortignacq  (FRA),Other,Other,Other,6,0.5454545454545454,0.45454545454545453,start
1905_6,1905-07-20,6,main,Toulouse,FR,43.60426,1.44367,2972315,146,307,235.976766,Plain,Flat,Jean-Baptiste Dortignacq ,FRA,1905,103,94.5,Dortignacq ,Dortignacq  (FRA),Other,Other,Other,6,0.5454545454545454,0.45454545454545453,end
1905_7,1905-07-22,7,main,Toulouse,FR,43.60426,1.44367,2972315,146,268,212.149266,Plain,Flat,Louis Trousselier ,FRA,1905,-137,77.5,Trousselier ,Trousselier  (FRA),Other,Other,Other,7,0.6363636363636364,0.5454545454545454,start
1905_7,1905-07-22,7,main,Bordeaux,FR,44.84044,-0.5805,3031582,9,268,212.149266,Plain,Flat,Louis Trousselier ,FRA,1905,-137,77.5,Trousselier ,Trousselier  (FRA),Other,Other,Other,7,0.6363636363636364,0.5454545454545454,end
1905_8,1905-07-24,8,main,Bordeaux,FR,44.84044,-0.5805,3031582,9,257,154.175323,Plain,Flat,Hippolyte Aucouturier ,FRA,1905,6,12,Aucouturier ,Aucouturier  (FRA),Other,Other,Other,8,0.7272727272727273,0.6363636363636364,start
1905_8,1905-07-24,8,main,La Rochelle,FR,46.16667,-1.15,3006787,15,257,154.175323,Plain,Flat,Hippolyte Aucouturier ,FRA,1905,6,12,Aucouturier ,Aucouturier  (FRA),Other,Other,Other,8,0.7272727272727273,0.6363636363636364,end
1905_9,1905-07-26,9,main,La Rochelle,FR,46.16667,-1.15,3006787,15,263,220.158371,Plain,Flat,Louis Trousselier ,FRA,1905,12,21,Trousselier ,Trousselier  (FRA),Other,Other,Other,9,0.8181818181818182,0.7272727272727273,start
1905_9,1905-07-26,9,main,Rennes,FR,48.11198,-1.67429,2983990,27,263,220.158371,Plain,Flat,Louis Trousselier ,FRA,1905,12,21,Trousselier ,Trousselier  (FRA),Other,Other,Other,9,0.8181818181818182,0.7272727272727273,end
1905_10,1905-07-28,10,main,Rennes,FR,48.11198,-1.67429,2983990,27,167,153.767998,Plain,Flat,Jean-Baptiste Dortignacq ,FRA,1905,-1,26.5,Dortignacq ,Dortignacq  (FRA),Other,Other,Other,10,0.9090909090909091,0.8181818181818182,start
1905_10,1905-07-28,10,main,Caen,FR,49.18585,-0.35912,3029241,26,167,153.767998,Plain,Flat,Jean-Baptiste Dortignacq ,FRA,1905,-1,26.5,Dortignacq ,Dortignacq  (FRA),Other,Other,Other,10,0.9090909090909091,0.8181818181818182,end
1905_11,1905-07-29,11,main,Caen,FR,49.18585,-0.35912,3029241,26,253,201.109652,Plain,Flat,Jean-Baptiste Dortignacq ,FRA,1905,4,28,Dortignacq ,Dortignacq  (FRA),Other,Other,Other,11,1,0.9090909090909091,start
1905_11,1905-07-29,11,main,Paris,FR,48.85341,2.3488,2988507,30,253,201.109652,Plain,Flat,Jean-Baptiste Dortignacq ,FRA,1905,4,28,Dortignacq ,Dortignacq  (FRA),Other,Other,Other,11,1,0.9090909090909091,end
1906_1,1906-07-04,1,main,Paris,FR,48.85341,2.3488,2988507,30,275,204.571273,Plain,Flat,Emile Georget ,FRA,1906,-7,26.5,Georget ,Georget  (FRA),Other,Other,Other,1,0.07692307692307693,0,start
1906_1,1906-07-04,1,main,Lille,FR,50.63297,3.05858,2998324,23,275,204.571273,Plain,Flat,Emile Georget ,FRA,1906,-7,26.5,Georget ,Georget  (FRA),Other,Other,Other,1,0.07692307692307693,0,end
1906_2,1906-07-06,2,main,Douai,FR,50.36667,3.06667,3021000,26,400,292.941581,Plain,Flat,René Pottier ,FRA,1906,173,112.5,Pottier ,Pottier  (FRA),Other,Other,Other,2,0.15384615384615385,0.07692307692307693,start
1906_2,1906-07-06,2,main,Nancy,FR,48.68439,6.18496,2990999,199,400,292.941581,Plain,Flat,René Pottier ,FRA,1906,173,112.5,Pottier ,Pottier  (FRA),Other,Other,Other,2,0.15384615384615385,0.07692307692307693,end
1906_3,1906-07-08,3,main,Nancy,FR,48.68439,6.18496,2990999,199,416,175.363095,With mountain,Mountain,René Pottier ,FRA,1906,41,219.5,Pottier ,Pottier  (FRA),Other,Other,Other,3,0.23076923076923078,0.15384615384615385,start
1906_3,1906-07-08,3,main,Dijon,FR,47.31667,5.01667,3021372,240,416,175.363095,With mountain,Mountain,René Pottier ,FRA,1906,41,219.5,Pottier ,Pottier  (FRA),Other,Other,Other,3,0.23076923076923078,0.15384615384615385,end
1906_4,1906-07-10,4,main,Dijon,FR,47.31667,5.01667,3021372,240,311,244.893487,Plain,Flat,René Pottier ,FRA,1906,-25,227.5,Pottier ,Pottier  (FRA),Other,Alps,Other,4,0.3076923076923077,0.23076923076923078,start
1906_4,1906-07-10,4,main,Grenoble,FR,45.17155,5.72239,3014728,215,311,244.893487,Plain,Flat,René Pottier ,FRA,1906,-25,227.5,Pottier ,Pottier  (FRA),Other,Alps,Other,4,0.3076923076923077,0.23076923076923078,end
1906_5,1906-07-12,5,main,Grenoble,FR,45.17155,5.72239,3014728,215,345,204.381262,With mountain,Mountain,René Pottier ,FRA,1906,-197,116.5,Pottier ,Pottier  (FRA),Alps,Alps,Alps,5,0.38461538461538464,0.3076923076923077,start
1906_5,1906-07-12,5,main,Nice,FR,43.70313,7.26608,2990440,18,345,204.381262,With mountain,Mountain,René Pottier ,FRA,1906,-197,116.5,Pottier ,Pottier  (FRA),Alps,Alps,Alps,5,0.38461538461538464,0.3076923076923077,end
1906_6,1906-07-14,6,main,Nice,FR,43.70313,7.26608,2990440,18,292,158.780928,Plain,Flat,Georges Passerieu ,FRA,1906,22,29,Passerieu ,Passerieu  (FRA),Alps,Alps,Alps,6,0.46153846153846156,0.38461538461538464,start
1906_6,1906-07-14,6,main,Marseille,FR,43.29695,5.38107,2995469,40,292,158.780928,Plain,Flat,Georges Passerieu ,FRA,1906,22,29,Passerieu ,Passerieu  (FRA),Alps,Alps,Alps,6,0.46153846153846156,0.38461538461538464,end
1906_7,1906-07-16,7,main,Marseille,FR,43.29695,5.38107,2995469,40,480,320.001175,Plain,Flat,Louis Trousselier ,FRA,1906,106,93,Trousselier ,Trousselier  (FRA),Alps,Other,Other,7,0.5384615384615384,0.46153846153846156,start
1906_7,1906-07-16,7,main,Toulouse,FR,43.60426,1.44367,2972315,146,480,320.001175,Plain,Flat,Louis Trousselier ,FRA,1906,106,93,Trousselier ,Trousselier  (FRA),Alps,Other,Other,7,0.5384615384615384,0.46153846153846156,end
1906_8,1906-07-18,8,main,Toulouse,FR,43.60426,1.44367,2972315,146,300,236.549793,Plain,Flat,Jean-Baptiste Dortignacq ,FRA,1906,-140,76,Dortignacq ,Dortignacq  (FRA),Other,Other,Other,8,0.6153846153846154,0.5384615384615384,start
1906_8,1906-07-18,8,main,Bayonne,FR,43.48333,-1.48333,3034475,6,300,236.549793,Plain,Flat,Jean-Baptiste Dortignacq ,FRA,1906,-140,76,Dortignacq ,Dortignacq  (FRA),Other,Other,Other,8,0.6153846153846154,0.5384615384615384,end
1906_9,1906-07-20,9,main,Bayonne,FR,43.48333,-1.48333,3034475,6,338,167.39212,Plain,Flat,Louis Trousselier ,FRA,1906,3,7.5,Trousselier ,Trousselier  (FRA),Other,Other,Other,9,0.6923076923076923,0.6153846153846154,start
1906_9,1906-07-20,9,main,Bordeaux,FR,44.84044,-0.5805,3031582,9,338,167.39212,Plain,Flat,Louis Trousselier ,FRA,1906,3,7.5,Trousselier ,Trousselier  (FRA),Other,Other,Other,9,0.6923076923076923,0.6153846153846154,end
1906_10,1906-07-22,10,main,Bordeaux,FR,44.84044,-0.5805,3031582,9,391,275.055582,Plain,Flat,Louis Trousselier ,FRA,1906,7,12.5,Trousselier ,Trousselier  (FRA),Other,Other,Other,10,0.7692307692307693,0.6923076923076923,start
1906_10,1906-07-22,10,main,Nantes,FR,47.21725,-1.55336,2990969,16,391,275.055582,Plain,Flat,Louis Trousselier ,FRA,1906,7,12.5,Trousselier ,Trousselier  (FRA),Other,Other,Other,10,0.7692307692307693,0.6923076923076923,end
1906_11,1906-07-24,11,main,Nantes,FR,47.21725,-1.55336,2990969,16,321,255.202669,Plain,Flat,Louis Trousselier ,FRA,1906,23,27.5,Trousselier ,Trousselier  (FRA),Other,Other,Other,11,0.8461538461538461,0.7692307692307693,start
1906_11,1906-07-24,11,main,Brest,FR,48.39029,-4.48628,3030300,39,321,255.202669,Plain,Flat,Louis Trousselier ,FRA,1906,23,27.5,Trousselier ,Trousselier  (FRA),Other,Other,Other,11,0.8461538461538461,0.7692307692307693,end
1906_12,1906-07-26,12,main,Brest,FR,48.39029,-4.48628,3030300,39,415,315.338312,Plain,Flat,Georges Passerieu ,FRA,1906,-13,32.5,Passerieu ,Passerieu  (FRA),Other,Other,Other,12,0.9230769230769231,0.8461538461538461,start
1906_12,1906-07-26,12,main,Caen,FR,49.18585,-0.35912,3029241,26,415,315.338312,Plain,Flat,Georges Passerieu ,FRA,1906,-13,32.5,Passerieu ,Passerieu  (FRA),Other,Other,Other,12,0.9230769230769231,0.8461538461538461,end
1906_13,1906-07-29,13,main,Caen,FR,49.18585,-0.35912,3029241,26,259,201.109652,Plain,Flat,René Pottier ,FRA,1906,4,28,Pottier ,Pottier  (FRA),Other,Other,Other,13,1,0.9230769230769231,start
1906_13,1906-07-29,13,main,Paris,FR,48.85341,2.3488,2988507,30,259,201.109652,Plain,Flat,René Pottier ,FRA,1906,4,28,Pottier ,Pottier  (FRA),Other,Other,Other,13,1,0.9230769230769231,end
1907_1,1907-07-08,1,main,Paris,FR,48.85341,2.3488,2988507,30,272,213.338911,Plain,Flat,Louis Trousselier ,FRA,1907,2,31,Trousselier ,Trousselier  (FRA),Other,Other,Other,1,0.07142857142857142,0,start
1907_1,1907-07-08,1,main,Roubaix,FR,50.69421,3.17456,2982681,32,272,213.338911,Plain,Flat,Louis Trousselier ,FRA,1907,2,31,Trousselier ,Trousselier  (FRA),Other,Other,Other,1,0.07142857142857142,0,end
1907_2,1907-07-10,2,main,Roubaix,FR,50.69421,3.17456,2982681,32,398,277.352851,Plain,Flat,Emile Georget ,FRA,1907,140,102,Georget ,Georget  (FRA),Other,Other,Other,2,0.14285714285714285,0.07142857142857142,start
1907_2,1907-07-10,2,main,Metz,FR,49.11911,6.17269,2994160,172,398,277.352851,Plain,Flat,Emile Georget ,FRA,1907,140,102,Georget ,Georget  (FRA),Other,Other,Other,2,0.14285714285714285,0.07142857142857142,end
1907_3,1907-07-12,3,main,Metz,FR,49.11911,6.17269,2994160,172,259,172.314061,With mountain,Mountain,Emile Georget ,FRA,1907,189,266.5,Georget ,Georget  (FRA),Other,Other,Other,3,0.21428571428571427,0.14285714285714285,start
1907_3,1907-07-12,3,main,Belfort,FR,47.63883,6.85419,3033791,361,259,172.314061,With mountain,Mountain,Emile Georget ,FRA,1907,189,266.5,Georget ,Georget  (FRA),Other,Other,Other,3,0.21428571428571427,0.14285714285714285,end
1907_4,1907-07-14,4,main,Belfort,FR,47.63883,6.85419,3033791,361,309,260.320476,With mountain,Mountain,Marcel Cadolle ,FRA,1907,-188,267,Cadolle ,Cadolle  (FRA),Other,Other,Other,4,0.2857142857142857,0.21428571428571427,start
1907_4,1907-07-14,4,main,Lyon,FR,45.74846,4.84671,2996944,173,309,260.320476,With mountain,Mountain,Marcel Cadolle ,FRA,1907,-188,267,Cadolle ,Cadolle  (FRA),Other,Other,Other,4,0.2857142857142857,0.21428571428571427,end
1907_5,1907-07-16,5,main,Lyon,FR,45.74846,4.84671,2996944,173,311,93.803427,With mountain,Mountain,Emile Georget ,FRA,1907,42,194,Georget ,Georget  (FRA),Other,Alps,Alps,5,0.35714285714285715,0.2857142857142857,start
1907_5,1907-07-16,5,main,Grenoble,FR,45.17155,5.72239,3014728,215,311,93.803427,With mountain,Mountain,Emile Georget ,FRA,1907,42,194,Georget ,Georget  (FRA),Other,Alps,Alps,5,0.35714285714285715,0.2857142857142857,end
1907_6,1907-07-18,6,main,Grenoble,FR,45.17155,5.72239,3014728,215,345,204.381262,With mountain,Mountain,Georges Passerieu ,FRA,1907,-197,116.5,Passerieu ,Passerieu  (FRA),Alps,Alps,Alps,6,0.42857142857142855,0.35714285714285715,start
1907_6,1907-07-18,6,main,Nice,FR,43.70313,7.26608,2990440,18,345,204.381262,With mountain,Mountain,Georges Passerieu ,FRA,1907,-197,116.5,Passerieu ,Passerieu  (FRA),Alps,Alps,Alps,6,0.42857142857142855,0.35714285714285715,end
1907_7,1907-07-20,7,main,Nice,FR,43.70313,7.26608,2990440,18,345,234.085707,Plain,Flat,Emile Georget ,FRA,1907,25,30.5,Georget ,Georget  (FRA),Alps,Other,Other,7,0.5,0.42857142857142855,start
1907_7,1907-07-20,7,main,Nîmes,FR,43.83378,4.35962,2990363,43,345,234.085707,Plain,Flat,Emile Georget ,FRA,1907,25,30.5,Georget ,Georget  (FRA),Alps,Other,Other,7,0.5,0.42857142857142855,end
1907_8,1907-07-22,8,main,Nîmes,FR,43.83378,4.35962,2990363,43,303,235.976766,Plain,Flat,Emile Georget ,FRA,1907,103,94.5,Georget ,Georget  (FRA),Other,Other,Other,8,0.5714285714285714,0.5,start
1907_8,1907-07-22,8,main,Toulouse,FR,43.60426,1.44367,2972315,146,303,235.976766,Plain,Flat,Emile Georget ,FRA,1907,103,94.5,Georget ,Georget  (FRA),Other,Other,Other,8,0.5714285714285714,0.5,end
1907_9,1907-07-24,9,main,Toulouse,FR,43.60426,1.44367,2972315,146,299,236.549793,Plain,Flat,Lucien Petit-Breton ,FRA,1907,-140,76,Petit-Breton ,Petit-Breton  (FRA),Other,Other,Other,9,0.6428571428571429,0.5714285714285714,start
1907_9,1907-07-24,9,main,Bayonne,FR,43.48333,-1.48333,3034475,6,299,236.549793,Plain,Flat,Lucien Petit-Breton ,FRA,1907,-140,76,Petit-Breton ,Petit-Breton  (FRA),Other,Other,Other,9,0.6428571428571429,0.5714285714285714,end
1907_10,1907-07-26,10,main,Bayonne,FR,43.48333,-1.48333,3034475,6,269,167.39212,Plain,Flat,Gustave Garrigou ,FRA,1907,3,7.5,Garrigou ,Garrigou  (FRA),Other,Other,Other,10,0.7142857142857143,0.6428571428571429,start
1907_10,1907-07-26,10,main,Bordeaux,FR,44.84044,-0.5805,3031582,9,269,167.39212,Plain,Flat,Gustave Garrigou ,FRA,1907,3,7.5,Garrigou ,Garrigou  (FRA),Other,Other,Other,10,0.7142857142857143,0.6428571428571429,end
1907_11,1907-07-28,11,main,Bordeaux,FR,44.84044,-0.5805,3031582,9,391,275.055582,Plain,Flat,Lucien Petit-Breton ,FRA,1907,7,12.5,Petit-Breton ,Petit-Breton  (FRA),Other,Other,Other,11,0.7857142857142857,0.7142857142857143,start
