stage_id;date;stage_number;sub_stage;start_place;start_country;end_place;end_country;distance_km;terrain;terrain_group;winner_name;winner_country;start_lat;start_long;start_gnid;end_lat;end_long;end_gnid;dist_start_end
1914_6;1914-07-08; 6;main;Bayonne;FR;Luchon;FR;326,000;With mountain;Mountain;Firmin Lambot ;BEL;43,48333;-1,4833300;3034475;42,79079; 0,5931500;3035416;185,452162
1914_7;1914-07-10; 7;main;Luchon;FR;Perpignan;FR;323,000;With mountain;Mountain;Jean Alavoine ;FRA;42,79079; 0,5931500;3035416;42,69764; 2,8954100;2987914;188,493974
1914_8;1914-07-12; 8;main;Perpignan;FR;Marseille;FR;370,000;Plain;Flat;Octave Lapize ;FRA;42,69764; 2,8954100;2987914;43,29695; 5,3810700;2995469;213,079052
1914_9;1914-07-14; 9;main;Marseille;FR;Nice;FR;338,000;With mountain;Mountain;Jean Rossius ;BEL;43,29695; 5,3810700;2995469;43,70313; 7,2660800;2990440;158,780928
1914_10;1914-07-16;10;main;Nice;FR;Grenoble;FR;323,000;With mountain;Mountain;Henri Pélissier ;FRA;43,70313; 7,2660800;2990440;45,17155; 5,7223900;3014728;204,381262
1914_11;1914-07-18;11;main;Grenoble;FR;Geneva;FR;325,000;With mountain;Mountain;Gustave Garrigou ;FRA;45,17155; 5,7223900;3014728;46,20222; 6,1456900;2660646;119,362020
1914_12;1914-07-20;12;main;Geneva;FR;Belfort;FR;325,000;With mountain;Mountain;Henri Pélissier ;FRA;46,20222; 6,1456900;2660646;47,63883; 6,8541900;3033791;168,749672
1914_13;1914-07-22;13;main;Belfort;FR;Longwy;FR;325,000;With mountain;Mountain;François Faber ;LUX;47,63883; 6,8541900;3033791;49,52170; 5,7619200;2997638;224,499493
1914_14;1914-07-24;14;main;Longwy;FR;Dunkerque;FR;390,000;Plain;Flat;François Faber ;LUX;49,52170; 5,7619200;2997638;51,03297; 2,3770000;3020686;293,705259
1914_15;1914-07-26;15;main;Dunkerque;FR;Paris;FR;340,000;Plain;Flat;Henri Pélissier ;FRA;51,03297; 2,3770000;3020686;48,85341; 2,3488000;2988507;242,635915
1919_1;1919-06-29; 1;main;Paris;FR;Le Havre;FR;388,000;Plain;Flat;Jean Rossius ;BEL;48,85341; 2,3488000;2988507;49,49380; 0,1076700;3003796;177,992469
1919_2;1919-07-01; 2;main;Le Havre;FR;Cherbourg;FR;364,000;Plain;Flat;Henri Pélissier ;FRA;49,49380; 0,1076700;3003796;49,63984;-1,6163600;3025466;125,524894
1919_3;1919-07-03; 3;main;Cherbourg;FR;Brest;FR;405,000;Plain;Flat;Francis Pélissier ;FRA;49,63984;-1,6163600;3025466;48,39029;-4,4862800;3030300;251,473291
1919_4;1919-07-05; 4;main;Brest;FR;Les Sables-d'Olonne;FR;412,000;Plain;Flat;Jean Alavoine ;FRA;48,39029;-4,4862800;3030300;46,50000;-1,7833300;2999683;292,688534
1919_5;1919-07-07; 5;main;Les Sables-d'Olonne;FR;Bayonne;FR;482,000;Plain;Flat;Jean Alavoine ;FRA;46,50000;-1,7833300;2999683;43,48333;-1,4833300;3034475;336,642902
1919_6;1919-07-09; 6;main;Bayonne;FR;Luchon;FR;326,000;With mountain;Mountain;Honore Barthelemy ;FRA;43,48333;-1,4833300;3034475;42,79079; 0,5931500;3035416;185,452162
1919_7;1919-07-11; 7;main;Luchon;FR;Perpignan;FR;323,000;With mountain;Mountain;Jean Alavoine ;FRA;42,79079; 0,5931500;3035416;42,69764; 2,8954100;2987914;188,493974
1919_8;1919-07-13; 8;main;Perpignan;FR;Marseille;FR;370,000;Plain;Flat;Jean Alavoine ;FRA;42,69764; 2,8954100;2987914;43,29695; 5,3810700;2995469;213,079052
1919_9;1919-07-15; 9;main;Marseille;FR;Nice;FR;338,000;With mountain;Mountain;Honoré Barthélemy ;FRA;43,29695; 5,3810700;2995469;43,70313; 7,2660800;2990440;158,780928
1919_10;1919-07-17;10;main;Nice;FR;Grenoble;FR;333,000;With mountain;Mountain;Honoré Barthélemy ;FRA;43,70313; 7,2660800;2990440;45,17155; 5,7223900;3014728;204,381262
1919_11;1919-07-19;11;main;Grenoble;FR;Geneva;FR;325,000;With mountain;Mountain;Honoré Barthélemy ;FRA;45,17155; 5,7223900;3014728;46,20222; 6,1456900;2660646;119,362020
1919_12;1919-07-21;12;main;Geneva;FR;Strasbourg;FR;371,000;With mountain;Mountain;Luigi Lucotti ;ITA;46,20222; 6,1456900;2660646;48,58392; 7,7455300;2973783;291,237233
1919_13;1919-07-23;13;main;Strasbourg;FR;Metz;FR;315,000;Plain;Flat;Luigi Lucotti ;ITA;48,58392; 7,7455300;2973783;49,11911; 6,1726900;2994160;129,698940
1919_14;1919-07-25;14;main;Metz;FR;Dunkerque;FR;468,000;Plain;Flat;Firmin Lambot ;BEL;49,11911; 6,1726900;2994160;51,03297; 2,3770000;3020686;344,777445
1919_15;1919-07-27;15;main;Dunkerque;FR;Paris;FR;340,000;Plain;Flat;Jean Alavoine ;FRA;51,03297; 2,3770000;3020686;48,85341; 2,3488000;2988507;242,635915
1920_1;1920-06-27; 1;main;Paris;FR;Le Havre;FR;388,000;Plain;Flat;Louis Mottiat ;BEL;48,85341; 2,3488000;2988507;49,49380; 0,1076700;3003796;177,992469
1920_2;1920-06-29; 2;main;Le Havre;FR;Cherbourg;FR;364,000;Plain;Flat;Philippe Thys ;BEL;49,49380; 0,1076700;3003796;49,63984;-1,6163600;3025466;125,524894
1920_3;1920-07-01; 3;main;Cherbourg;FR;Brest;FR;405,000;Plain;Flat;Henri Pélissier ;FRA;49,63984;-1,6163600;3025466;48,39029;-4,4862800;3030300;251,473291
1920_4;1920-07-03; 4;main;Brest;FR;Les Sables d'Olonne;FR;412,000;Plain;Flat;Henri Pélissier ;FRA;48,39029;-4,4862800;3030300;46,50000;-1,7833300;2999683;292,688534
1920_5;1920-07-05; 5;main;Les Sables d'Olonne;FR;Bayonne;FR;482,000;Plain;Flat;Firmin Lambot ;BEL;46,50000;-1,7833300;2999683;43,48333;-1,4833300;3034475;336,642902
1920_6;1920-07-07; 6;main;Bayonne;FR;Luchon;FR;326,000;With mountain;Mountain;Firmin Lambot ;BEL;43,48333;-1,4833300;3034475;42,79079; 0,5931500;3035416;185,452162
1920_7;1920-07-09; 7;main;Luchon;FR;Perpignan;FR;323,000;With mountain;Mountain;Jean Rossius ;BEL;42,79079; 0,5931500;3035416;42,69764; 2,8954100;2987914;188,493974
1920_8;1920-07-11; 8;main;Perpignan;FR;Aix-en-Provence;FR;325,000;Plain;Flat;Louis Heusghem ;BEL;42,69764; 2,8954100;2987914;43,52830; 5,4497300;3038354;227,225723
1920_9;1920-07-14; 9;main;Aix-en-Provence;FR;Nice;FR;356,000;With mountain;Mountain;Philippe Thys ;BEL;43,52830; 5,4497300;3038354;43,70313; 7,2660800;2990440;147,670760
1920_10;1920-07-16;10;main;Nice;FR;Grenoble;FR;333,000;With mountain;Mountain;Hector Heusghem ;BEL;43,70313; 7,2660800;2990440;45,17155; 5,7223900;3014728;204,381262
1920_11;1920-07-18;11;main;Grenoble;FR;Gex;FR;362,000;With mountain;Mountain;Léon Scieur ;BEL;45,17155; 5,7223900;3014728;46,33333; 6,0666700;3016143;132,064163
1920_12;1920-07-20;12;main;Gex;FR;Strasbourg;FR;354,000;Plain;Flat;Philippe Thys ;BEL;46,33333; 6,0666700;3016143;48,58392; 7,7455300;2973783;280,578899
1920_13;1920-07-22;13;main;Strasbourg;FR;Metz;FR;300,000;Plain;Flat;Philippe Thys ;BEL;48,58392; 7,7455300;2973783;49,11911; 6,1726900;2994160;129,698940
1920_14;1920-07-24;14;main;Metz;FR;Dunkerque;FR;433,000;Plain;Flat;Félix Goethals ;FRA;49,11911; 6,1726900;2994160;51,03297; 2,3770000;3020686;344,777445
1920_15;1920-07-27;15;main;Dunkerque;FR;Paris;FR;340,000;Plain;Flat;Jean Rossius ;BEL;51,03297; 2,3770000;3020686;48,85341; 2,3488000;2988507;242,635915
1921_1;1921-06-26; 1;main;Paris;FR;Le Havre;FR;388,000;Plain;Flat;Louis Mottiat ;BEL;48,85341; 2,3488000;2988507;49,49380; 0,1076700;3003796;177,992469
1921_2;1921-06-28; 2;main;Le Havre;FR;Cherbourg;FR;364,000;Plain;Flat;Romain Bellenger ;FRA;49,49380; 0,1076700;3003796;49,63984;-1,6163600;3025466;125,524894
1921_3;1921-06-30; 3;main;Cherbourg;FR;Brest;FR;405,000;Plain;Flat;Leon Scieur ;BEL;49,63984;-1,6163600;3025466;48,39029;-4,4862800;3030300;251,473291
1921_4;1921-07-02; 4;main;Brest;FR;Les Sables-d'Olonne;FR;412,000;Plain;Flat;Louis Mottiat ;BEL;48,39029;-4,4862800;3030300;46,50000;-1,7833300;2999683;292,688534
1921_5;1921-07-04; 5;main;Les Sables-d'Olonne;FR;Bayonne;FR;482,000;Plain;Flat;Louis Mottiat ;BEL;46,50000;-1,7833300;2999683;43,48333;-1,4833300;3034475;336,642902
1921_6;1921-07-06; 6;main;Bayonne;FR;Luchon;FR;326,000;With mountain;Mountain;Hector Heusghem ;BEL;43,48333;-1,4833300;3034475;42,79079; 0,5931500;3035416;185,452162
1921_7;1921-07-08; 7;main;Luchon;FR;Perpignan;FR;323,000;With mountain;Mountain;Louis Mottiat ;BEL;42,79079; 0,5931500;3035416;42,69764; 2,8954100;2987914;188,493974
1921_8;1921-07-10; 8;main;Perpignan;FR;Toulon;FR;411,000;Plain;Flat;Luigi Lucotti ;ITA;42,69764; 2,8954100;2987914;43,12442; 5,9283600;2972328;251,788914
1921_9;1921-07-12; 9;main;Toulon;FR;Nice;FR;272,000;With mountain;Mountain;Firmin Lambot ;BEL;43,12442; 5,9283600;2972328;43,70313; 7,2660800;2990440;125,900297
1921_10;1921-07-14;10;main;Nice;FR;Grenoble;FR;333,000;With mountain;Mountain;Leon Scieur ;BEL;43,70313; 7,2660800;2990440;45,17155; 5,7223900;3014728;204,381262
1921_11;1921-07-16;11;main;Grenoble;FR;Geneva;FR;325,000;With mountain;Mountain;Félix Goethals ;FRA;45,17155; 5,7223900;3014728;46,20222; 6,1456900;2660646;119,362020
1921_12;1921-07-18;12;main;Geneva;FR;Strasbourg;FR;371,000;Plain;Flat;Honoré Barthélemy ;FRA;46,20222; 6,1456900;2660646;48,58392; 7,7455300;2973783;291,237233
1921_13;1921-07-20;13;main;Strasbourg;FR;Metz;FR;300,000;Plain;Flat;Félix Sellier ;BEL;48,58392; 7,7455300;2973783;49,11911; 6,1726900;2994160;129,698940
1921_14;1921-07-22;14;main;Metz;FR;Dunkerque;FR;433,000;Plain;Flat;Félix Goethals ;FRA;49,11911; 6,1726900;2994160;51,03297; 2,3770000;3020686;344,777445
1921_15;1921-07-24;15;main;Dunkerque;FR;Paris;FR;340,000;Plain;Flat;Félix Goethals ;FRA;51,03297; 2,3770000;3020686;48,85341; 2,3488000;2988507;242,635915
1922_1;1922-06-25; 1;main;Paris;FR;Le Havre;FR;388,000;Plain;Flat;Robert Jacquinot ;FRA;48,85341; 2,3488000;2988507;49,49380; 0,1076700;3003796;177,992469
1922_2;1922-06-27; 2;main;Le Havre;FR;Cherbourg;FR;364,000;Plain;Flat;Romain Bellenger ;FRA;49,49380; 0,1076700;3003796;49,63984;-1,6163600;3025466;125,524894
1922_3;1922-06-29; 3;main;Cherbourg;FR;Brest;FR;405,000;Plain;Flat;Robert Jacquinot ;FRA;49,63984;-1,6163600;3025466;48,39029;-4,4862800;3030300;251,473291
1922_4;1922-07-01; 4;main;Brest;FR;Les Sables d'Olonne;FR;412,000;Plain;Flat;Philippe Thys ;BEL;48,39029;-4,4862800;3030300;46,50000;-1,7833300;2999683;292,688534
1922_5;1922-07-03; 5;main;Les Sables d'Olonne;FR;Bayonne;FR;482,000;Plain;Flat;Jean Alavoine ;FRA;46,50000;-1,7833300;2999683;43,48333;-1,4833300;3034475;336,642902
1922_6;1922-07-05; 6;main;Bayonne;FR;Luchon;FR;326,000;With mountain;Mountain;Jean Alavoine ;FRA;43,48333;-1,4833300;3034475;42,79079; 0,5931500;3035416;185,452162
1922_7;1922-07-07; 7;main;Luchon;FR;Perpignan;FR;323,000;With mountain;Mountain;Jean Alavoine ;FRA;42,79079; 0,5931500;3035416;42,69764; 2,8954100;2987914;188,493974
1922_8;1922-07-09; 8;main;Perpignan;FR;Toulon;FR;411,000;Plain;Flat;Philippe Thys ;BEL;42,69764; 2,8954100;2987914;43,12442; 5,9283600;2972328;251,788914
1922_9;1922-07-11; 9;main;Toulon;FR;Nice;FR;284,000;With mountain;Mountain;Philippe Thys ;BEL;43,12442; 5,9283600;2972328;43,70313; 7,2660800;2990440;125,900297
1922_10;1922-07-13;10;main;Nice;FR;Briançon;FR;274,000;With mountain;Mountain;Philippe Thys ;BEL;43,70313; 7,2660800;2990440;44,89978; 6,6420100;3030142;142,185183
1922_11;1922-07-15;11;main;Briançon;FR;Geneva;FR;260,000;With mountain;Mountain;Emile Masson ;BEL;44,89978; 6,6420100;3030142;46,20222; 6,1456900;2660646;150,059588
1922_12;1922-07-17;12;main;Geneva;FR;Strasbourg;FR;371,000;Plain;Flat;Emile Masson ;BEL;46,20222; 6,1456900;2660646;48,58392; 7,7455300;2973783;291,237233
1922_13;1922-07-19;13;main;Strasbourg;FR;Metz;FR;300,000;Plain;Flat;Federico Gay ;ITA;48,58392; 7,7455300;2973783;49,11911; 6,1726900;2994160;129,698940
1922_14;1922-07-21;14;main;Metz;FR;Dunkerque;FR;433,000;Plain;Flat;Félix Sellier ;BEL;49,11911; 6,1726900;2994160;51,03297; 2,3770000;3020686;344,777445
1922_15;1922-07-23;15;main;Dunkerque;FR;Paris;FR;340,000;Plain;Flat;Philippe Thys ;BEL;51,03297; 2,3770000;3020686;48,85341; 2,3488000;2988507;242,635915
1923_1;1923-06-24; 1;main;Paris;FR;Le Havre;FR;381,000;Plain;Flat;Robert Jacquinot ;FRA;48,85341; 2,3488000;2988507;49,49380; 0,1076700;3003796;177,992469
1923_2;1923-06-26; 2;main;Le Havre;FR;Cherbourg;FR;371,000;Plain;Flat;Ottavio Bottecchia ;ITA;49,49380; 0,1076700;3003796;49,63984;-1,6163600;3025466;125,524894
1923_3;1923-06-28; 3;main;Cherbourg;FR;Brest;FR;405,000;Plain;Flat;Henri Pélissier ;FRA;49,63984;-1,6163600;3025466;48,39029;-4,4862800;3030300;251,473291
1923_4;1923-06-30; 4;main;Brest;FR;Les Sables d'Olonne;FR;412,000;Plain;Flat;Albert Dejonghe ;BEL;48,39029;-4,4862800;3030300;46,50000;-1,7833300;2999683;292,688534
1923_5;1923-07-02; 5;main;Les Sables d'Olonne;FR;Bayonne;FR;482,000;Plain;Flat;Robert Jacquinot ;FRA;46,50000;-1,7833300;2999683;43,48333;-1,4833300;3034475;336,642902
1923_6;1923-07-04; 6;main;Bayonne;FR;Luchon;FR;326,000;With mountain;Mountain;Jean Alavoine ;FRA;43,48333;-1,4833300;3034475;42,79079; 0,5931500;3035416;185,452162
1923_7;1923-07-06; 7;main;Luchon;FR;Perpignan;FR;323,000;With mountain;Mountain;Jean Alavoine ;FRA;42,79079; 0,5931500;3035416;42,69764; 2,8954100;2987914;188,493974
1923_8;1923-07-08; 8;main;Perpignan;FR;Toulon;FR;427,000;Plain;Flat;Lucien Buysse ;BEL;42,69764; 2,8954100;2987914;43,12442; 5,9283600;2972328;251,788914
1923_9;1923-07-10; 9;main;Toulon;FR;Nice;FR;281,000;With mountain;Mountain;Jean Alavoine ;FRA;43,12442; 5,9283600;2972328;43,70313; 7,2660800;2990440;125,900297
1923_10;1923-07-12;10;main;Nice;FR;Briançon;FR;275,000;With mountain;Mountain;Henri Pélissier ;FRA;43,70313; 7,2660800;2990440;44,89978; 6,6420100;3030142;142,185183
1923_11;1923-07-14;11;main;Briançon;FR;Geneva;FR;260,000;With mountain;Mountain;Henri Pélissier ;FRA;44,89978; 6,6420100;3030142;46,20222; 6,1456900;2660646;150,059588
1923_12;1923-07-16;12;main;Geneva;FR;Strasbourg;FR;377,000;Plain;Flat;Joseph Muller ;FRA;46,20222; 6,1456900;2660646;48,58392; 7,7455300;2973783;291,237233
1923_13;1923-07-18;13;main;Strasbourg;FR;Metz;FR;300,000;Plain;Flat;Romain Bellenger ;FRA;48,58392; 7,7455300;2973783;49,11911; 6,1726900;2994160;129,698940
1923_14;1923-07-20;14;main;Metz;FR;Dunkerque;FR;433,000;Plain;Flat;Félix Goethals ;FRA;49,11911; 6,1726900;2994160;51,03297; 2,3770000;3020686;344,777445
1923_15;1923-07-22;15;main;Dunkerque;FR;Paris;FR;343,000;Plain;Flat;Félix Goethals ;FRA;51,03297; 2,3770000;3020686;48,85341; 2,3488000;2988507;242,635915
1924_1;1924-06-22; 1;main;Paris;FR;Le Havre;FR;381,000;Plain;Flat;Ottavio Bottecchia ;ITA;48,85341; 2,3488000;2988507;49,49380; 0,1076700;3003796;177,992469
1924_2;1924-06-24; 2;main;Le Havre;FR;Cherbourg;FR;371,000;Plain;Flat;Romain Bellenger ;FRA;49,49380; 0,1076700;3003796;49,63984;-1,6163600;3025466;125,524894
1924_3;1924-06-26; 3;main;Cherbourg;FR;Brest;FR;405,000;Plain;Flat;Philippe Thys ;BEL;49,63984;-1,6163600;3025466;48,39029;-4,4862800;3030300;251,473291
1924_4;1924-06-28; 4;main;Brest;FR;Les Sables-d'Olonne;FR;412,000;Plain;Flat;Félix Goethals ;FRA;48,39029;-4,4862800;3030300;46,50000;-1,7833300;2999683;292,688534
1924_5;1924-06-30; 5;main;Les Sables-d'Olonne;FR;Bayonne;FR;482,000;Plain;Flat;Omer Huyse ;BEL;46,50000;-1,7833300;2999683;43,48333;-1,4833300;3034475;336,642902
1924_6;1924-07-02; 6;main;Bayonne;FR;Luchon;FR;326,000;With mountain;Mountain;Ottavio Bottecchia ;ITA;43,48333;-1,4833300;3034475;42,79079; 0,5931500;3035416;185,452162
1924_7;1924-07-04; 7;main;Luchon;FR;Perpignan;FR;323,000;With mountain;Mountain;Ottavio Bottecchia ;ITA;42,79079; 0,5931500;3035416;42,69764; 2,8954100;2987914;188,493974
1924_8;1924-07-06; 8;main;Perpignan;FR;Toulon;FR;427,000;Plain;Flat;Louis Mottiat ;BEL;42,69764; 2,8954100;2987914;43,12442; 5,9283600;2972328;251,788914
1924_9;1924-07-08; 9;main;Toulon;FR;Nice;FR;280,000;With mountain;Mountain;Philippe Thys ;BEL;43,12442; 5,9283600;2972328;43,70313; 7,2660800;2990440;125,900297
1924_10;1924-07-10;10;main;Nice;FR;Briançon;FR;275,000;With mountain;Mountain;Giovanni Brunero ;ITA;43,70313; 7,2660800;2990440;44,89978; 6,6420100;3030142;142,185183
1924_11;1924-07-12;11;main;Briançon;FR;Gex;FR;307,000;With mountain;Mountain;Nicolas Frantz ;LUX;44,89978; 6,6420100;3030142;46,33333; 6,0666700;3016143;165,749313
1924_12;1924-07-14;12;main;Gex;FR;Strasbourg;FR;360,000;With mountain;Mountain;Nicolas Frantz ;LUX;46,33333; 6,0666700;3016143;48,58392; 7,7455300;2973783;280,578899
1924_13;1924-07-16;13;main;Strasbourg;FR;Metz;FR;300,000;Plain;Flat;Arsène Alancourt ;FRA;48,58392; 7,7455300;2973783;49,11911; 6,1726900;2994160;129,698940
1924_14;1924-07-18;14;main;Metz;FR;Dunkerque;FR;433,000;Plain;Flat;Romain Bellenger ;FRA;49,11911; 6,1726900;2994160;51,03297; 2,3770000;3020686;344,777445
1924_15;1924-07-20;15;main;Dunkerque;FR;Paris;FR;343,000;Plain;Flat;Ottavio Bottecchia ;ITA;51,03297; 2,3770000;3020686;48,85341; 2,3488000;2988507;242,635915
1925_1;1925-06-21; 1;main;Paris;FR;Le Havre;FR;340,000;Plain;Flat;Ottavio Bottecchia ;ITA;48,85341; 2,3488000;2988507;49,49380; 0,1076700;3003796;177,992469
1925_2;1925-06-23; 2;main;Le Havre;FR;Cherbourg;FR;371,000;Plain;Flat;Romain Bellenger ;FRA;49,49380; 0,1076700;3003796;49,63984;-1,6163600;3025466;125,524894
1925_3;1925-06-25; 3;main;Cherbourg;FR;Brest;FR;405,000;Plain;Flat;Louis Mottiat ;BEL;49,63984;-1,6163600;3025466;48,39029;-4,4862800;3030300;251,473291
1925_4;1925-06-26; 4;main;Brest;FR;Vannes;FR;208,000;Plain;Flat;Nicolas Frantz ;LUX;48,39029;-4,4862800;3030300;47,65790;-2,7557400;2970777;152,465671
1925_5;1925-06-27; 5;main;Vannes;FR;Les Sables-d'Olonne;FR;204,000;Plain;Flat;Nicolas Frantz ;LUX;47,65790;-2,7557400;2970777;46,50000;-1,7833300;2999683;148,484128
1925_6;1925-06-28; 6;main;Les Sables-d'Olonne;FR;Bordeaux;FR;293,000;Plain;Flat;Ottavio Bottecchia ;ITA;46,50000;-1,7833300;2999683;44,84044;-0,5805000;3031582;207,078161
1925_7;1925-06-29; 7;main;Bordeaux;FR;Bayonne;FR;189,000;Plain;Flat;Ottavio Bottecchia ;ITA;44,84044;-0,5805000;3031582;43,48333;-1,4833300;3034475;167,392120
1925_8;1925-07-01; 8;main;Bayonne;FR;Luchon;FR;326,000;With mountain;Mountain;Adelin Benoît ;BEL;43,48333;-1,4833300;3034475;42,79079; 0,5931500;3035416;185,452162
1925_9;1925-07-03; 9;main;Luchon;FR;Perpignan;FR;323,000;With mountain;Mountain;Nicolas Frantz ;LUX;42,79079; 0,5931500;3035416;42,69764; 2,8954100;2987914;188,493974
1925_10;1925-07-04;10;main;Perpignan;FR;Nîmes;FR;215,000;Plain;Flat;Theophile Beeckman ;BEL;42,69764; 2,8954100;2987914;43,83378; 4,3596200;2990363;173,439154
1925_11;1925-07-05;11;main;Nîmes;FR;Toulon;FR;215,000;Plain;Flat;Lucien Buysse ;BEL;43,83378; 4,3596200;2990363;43,12442; 5,9283600;2972328;149,303429
1925_12;1925-07-07;12;main;Toulon;FR;Nice;FR;280,000;With mountain;Mountain;Lucien Buysse ;BEL;43,12442; 5,9283600;2972328;43,70313; 7,2660800;2990440;125,900297
1925_13;1925-07-09;13;main;Nice;FR;Briançon;FR;275,000;With mountain;Mountain;Bartolomeo Aimo ;ITA;43,70313; 7,2660800;2990440;44,89978; 6,6420100;3030142;142,185183
1925_14;1925-07-11;14;main;Briançon;FR;Evian;FR;303,000;With mountain;Mountain;Hector Martin ;BEL;44,89978; 6,6420100;3030142;46,40111; 6,5879300;3019280;167,180253
1925_15;1925-07-13;15;main;Evian;FR;Mulhouse;FR;373,000;With mountain;Mountain;Nicolas Frantz ;LUX;46,40111; 6,5879300;3019280;47,75000; 7,3333300;2991214;160,437215
1925_16;1925-07-15;16;main;Mulhouse;FR;Metz;FR;334,000;Plain;Flat;Hector Martin ;BEL;47,75000; 7,3333300;2991214;49,11911; 6,1726900;2994160;174,856693
1925_17;1925-07-17;17;main;Metz;FR;Dunkerque;FR;433,000;Plain;Flat;Hector Martin ;BEL;49,11911; 6,1726900;2994160;51,03297; 2,3770000;3020686;344,777445
1925_18;1925-07-19;18;main;Dunkerque;FR;Paris;FR;343,000;Plain;Flat;Ottavio Bottecchia ;ITA;51,03297; 2,3770000;3020686;48,85341; 2,3488000;2988507;242,635915
1926_1;1926-06-20; 1;main;Evian;FR;Mülhausen;FR;373,000;Plain;Flat;Jules Buysse ;BEL;46,40111; 6,5879300;3019280;47,75000; 7,3333300;2991214;160,437215
1926_2;1926-06-22; 2;main;Mülhausen;FR;Metz;FR;334,000;Plain;Flat;Aimé Dossche ;BEL;47,75000; 7,3333300;2991214;49,11911; 6,1726900;2994160;174,856693
1926_3;1926-06-24; 3;main;Metz;FR;Dunkerque;FR;433,000;Plain;Flat;Gustaaf van Slembrouck ;BEL;49,11911; 6,1726900;2994160;51,03297; 2,3770000;3020686;344,777445
1926_4;1926-06-26; 4;main;Dunkerque;FR;Le Havre;FR;361,000;Plain;Flat;Félix Sellier ;BEL;51,03297; 2,3770000;3020686;49,49380; 0,1076700;3003796;235,427129
1926_5;1926-06-28; 5;main;Le Havre;FR;Cherbourg;FR;357,000;Plain;Flat;Adelin Benoit ;BEL;49,49380; 0,1076700;3003796;49,63984;-1,6163600;3025466;125,524894
1926_6;1926-06-30; 6;main;Cherbourg;FR;Brest;FR;405,000;Plain;Flat;Joseph van Dam ;BEL;49,63984;-1,6163600;3025466;48,39029;-4,4862800;3030300;251,473291
1926_7;1926-07-02; 7;main;Brest;FR;Les Sables d'Olonne;FR;412,000;Plain;Flat;Nicolas Frantz ;LUX;48,39029;-4,4862800;3030300;46,50000;-1,7833300;2999683;292,688534
1926_8;1926-07-03; 8;main;Les Sables d'Olonne;FR;Bordeaux;FR;285,000;Plain;Flat;Joseph van Dam ;BEL;46,50000;-1,7833300;2999683;44,84044;-0,5805000;3031582;207,078161
1926_9;1926-07-04; 9;main;Bordeaux;FR;Bayonne;FR;189,000;Plain;Flat;Nicolas Frantz ;LUX;44,84044;-0,5805000;3031582;43,48333;-1,4833300;3034475;167,392120
1926_10;1926-07-06;10;main;Bayonne;FR;Luchon;FR;326,000;With mountain;Mountain;Lucien Buysse ;BEL;43,48333;-1,4833300;3034475;42,79079; 0,5931500;3035416;185,452162
1926_11;1926-07-08;11;main;Luchon;FR;Perpignan;FR;323,000;With mountain;Mountain;Lucien Buysse ;BEL;42,79079; 0,5931500;3035416;42,69764; 2,8954100;2987914;188,493974
1926_12;1926-07-10;12;main;Perpignan;FR;Toulon;FR;427,000;Plain;Flat;Nicolas Frantz ;LUX;42,69764; 2,8954100;2987914;43,12442; 5,9283600;2972328;251,788914
1926_13;1926-07-12;13;main;Toulon;FR;Nice;FR;280,000;Plain;Flat;Nicolas Frantz ;LUX;43,12442; 5,9283600;2972328;43,70313; 7,2660800;2990440;125,900297
1926_14;1926-07-14;14;main;Nice;FR;Briançon;FR;275,000;With mountain;Mountain;Bartolomeo Aimo ;ITA;43,70313; 7,2660800;2990440;44,89978; 6,6420100;3030142;142,185183
1926_15;1926-07-16;15;main;Briançon;FR;Evian;FR;303,000;With mountain;Mountain;Joseph van Dam ;BEL;44,89978; 6,6420100;3030142;46,40111; 6,5879300;3019280;167,180253
1926_16;1926-07-17;16;main;Evian;FR;Dijon;FR;321,000;Plain;Flat;Camille van de Casteele ;BEL;46,40111; 6,5879300;3019280;47,31667; 5,0166700;3021372;157,133654
1926_17;1926-07-18;17;main;Dijon;FR;Paris;FR;341,000;Plain;Flat;Aimé Dossche ;BEL;47,31667; 5,0166700;3021372;48,85341; 2,3488000;2988507;261,935050
1927_1;1927-06-19; 1;main;Paris;FR;Dieppe;FR;180,000;Team time trial;Team time trial;Francis Pélissier ;FRA;48,85341; 2,3488000;2988507;49,93333; 1,0833300;3021411;151,185749
